h 	 pve 	 rho 	 pge 	 pi 	 n_gamma
9.916189e-01	9.358164e-01	9.993372e-01	9.973798e-01	6.706879e-03	10	
9.916189e-01	9.358164e-01	9.993372e-01	9.973798e-01	6.706879e-03	10	
9.916189e-01	9.358164e-01	9.993372e-01	9.973798e-01	6.706879e-03	10	
9.916189e-01	9.358164e-01	9.993372e-01	9.973798e-01	6.706879e-03	10	
9.916189e-01	9.358164e-01	9.993372e-01	9.973798e-01	6.706879e-03	10	
9.916189e-01	9.358164e-01	9.993372e-01	9.973798e-01	6.706879e-03	10	
9.916189e-01	9.358164e-01	9.993372e-01	9.973798e-01	6.706879e-03	10	
9.916189e-01	9.358164e-01	9.993372e-01	9.973798e-01	6.706879e-03	10	
9.916189e-01	9.358164e-01	9.993372e-01	9.973798e-01	6.706879e-03	10	
9.916189e-01	9.358164e-01	9.993372e-01	9.973798e-01	6.706879e-03	10	
9.916189e-01	9.358164e-01	9.993372e-01	9.973798e-01	6.706879e-03	10	
9.916189e-01	9.358164e-01	9.993372e-01	9.973798e-01	6.706879e-03	10	
9.916189e-01	9.358164e-01	9.993372e-01	9.973798e-01	6.706879e-03	10	
9.916189e-01	9.358164e-01	9.993372e-01	9.973798e-01	6.706879e-03	10	
9.916189e-01	9.358164e-01	9.993372e-01	9.973798e-01	6.706879e-03	10	
9.916189e-01	9.358164e-01	9.993372e-01	9.973798e-01	6.706879e-03	10	
9.916189e-01	9.358164e-01	9.993372e-01	9.973798e-01	6.706879e-03	10	
9.916189e-01	9.358164e-01	9.993372e-01	9.973798e-01	6.706879e-03	10	
9.916189e-01	9.358164e-01	9.993372e-01	9.973798e-01	6.706879e-03	10	
9.916189e-01	9.358164e-01	9.993372e-01	9.973798e-01	6.706879e-03	10	
9.916189e-01	9.358164e-01	9.993372e-01	9.973798e-01	6.706879e-03	10	
9.916189e-01	9.358164e-01	9.993372e-01	9.973798e-01	6.706879e-03	10	
9.916189e-01	9.358164e-01	9.993372e-01	9.973798e-01	6.706879e-03	10	
9.916189e-01	9.358164e-01	9.993372e-01	9.973798e-01	6.706879e-03	10	
9.916189e-01	9.358164e-01	9.993372e-01	9.973798e-01	6.706879e-03	10	
9.916189e-01	9.358164e-01	9.993372e-01	9.973798e-01	6.706879e-03	10	
9.916189e-01	9.358164e-01	9.993372e-01	9.973798e-01	6.706879e-03	10	
9.916189e-01	9.358164e-01	9.993372e-01	9.973798e-01	6.706879e-03	10	
9.916189e-01	9.358164e-01	9.993372e-01	9.973798e-01	6.706879e-03	10	
9.916189e-01	9.358164e-01	9.993372e-01	9.973798e-01	6.706879e-03	10	
9.916189e-01	9.358164e-01	9.993372e-01	9.973798e-01	6.706879e-03	10	
9.904224e-01	9.282731e-01	9.995971e-01	9.969028e-01	6.441512e-03	10	
9.904224e-01	9.282731e-01	9.995971e-01	9.969028e-01	6.441512e-03	10	
9.904224e-01	9.282731e-01	9.995971e-01	9.969028e-01	6.441512e-03	10	
9.904224e-01	9.282731e-01	9.995971e-01	9.969028e-01	6.441512e-03	10	
9.904224e-01	9.282731e-01	9.995971e-01	9.969028e-01	6.441512e-03	10	
9.904224e-01	9.282731e-01	9.995971e-01	9.969028e-01	6.441512e-03	10	
9.904224e-01	9.282731e-01	9.995971e-01	9.969028e-01	6.441512e-03	10	
9.904224e-01	9.282731e-01	9.995971e-01	9.969028e-01	6.441512e-03	10	
9.904224e-01	9.282731e-01	9.995971e-01	9.969028e-01	6.441512e-03	10	
9.904224e-01	9.282731e-01	9.995971e-01	9.969028e-01	6.441512e-03	10	
9.904224e-01	9.282731e-01	9.995971e-01	9.969028e-01	6.441512e-03	10	
9.904224e-01	9.282731e-01	9.995971e-01	9.969028e-01	6.441512e-03	10	
9.904224e-01	9.282731e-01	9.995971e-01	9.969028e-01	6.441512e-03	10	
9.904224e-01	9.282731e-01	9.995971e-01	9.969028e-01	6.441512e-03	10	
9.904224e-01	9.282731e-01	9.995971e-01	9.969028e-01	6.441512e-03	10	
9.904224e-01	9.282731e-01	9.995971e-01	9.969028e-01	6.441512e-03	10	
9.904224e-01	9.282731e-01	9.995971e-01	9.969028e-01	6.441512e-03	10	
9.904224e-01	9.282731e-01	9.995971e-01	9.969028e-01	6.441512e-03	10	
9.904224e-01	9.282731e-01	9.995971e-01	9.969028e-01	6.441512e-03	10	
9.904224e-01	9.282731e-01	9.995971e-01	9.969028e-01	6.441512e-03	10	
9.904224e-01	9.282731e-01	9.995971e-01	9.969028e-01	6.441512e-03	10	
9.904224e-01	9.282731e-01	9.995971e-01	9.969028e-01	6.441512e-03	10	
9.904224e-01	9.282731e-01	9.995971e-01	9.969028e-01	6.441512e-03	10	
9.904224e-01	9.282731e-01	9.995971e-01	9.969028e-01	6.441512e-03	10	
9.904224e-01	9.282731e-01	9.995971e-01	9.969028e-01	6.441512e-03	10	
9.904224e-01	9.282731e-01	9.995971e-01	9.969028e-01	6.441512e-03	10	
9.904224e-01	9.282731e-01	9.995971e-01	9.969028e-01	6.441512e-03	10	
9.904224e-01	9.282731e-01	9.995971e-01	9.969028e-01	6.441512e-03	10	
9.904224e-01	9.282731e-01	9.995971e-01	9.969028e-01	6.441512e-03	10	
9.904224e-01	9.282731e-01	9.995971e-01	9.969028e-01	6.441512e-03	10	
9.904224e-01	9.282731e-01	9.995971e-01	9.969028e-01	6.441512e-03	10	
9.904224e-01	9.282731e-01	9.995971e-01	9.969028e-01	6.441512e-03	10	
9.904224e-01	9.282731e-01	9.995971e-01	9.969028e-01	6.441512e-03	10	
9.904224e-01	9.282731e-01	9.995971e-01	9.969028e-01	6.441512e-03	10	
9.904224e-01	9.282731e-01	9.995971e-01	9.969028e-01	6.441512e-03	10	
9.904224e-01	9.282731e-01	9.995971e-01	9.969028e-01	6.441512e-03	10	
9.904224e-01	9.282731e-01	9.995971e-01	9.969028e-01	6.441512e-03	10	
9.904224e-01	9.282731e-01	9.995971e-01	9.969028e-01	6.441512e-03	10	
9.904224e-01	9.282731e-01	9.995971e-01	9.969028e-01	6.441512e-03	10	
9.904224e-01	9.282731e-01	9.995971e-01	9.969028e-01	6.441512e-03	10	
9.904224e-01	9.282731e-01	9.995971e-01	9.969028e-01	6.441512e-03	10	
9.904224e-01	9.282731e-01	9.995971e-01	9.969028e-01	6.441512e-03	10	
9.904224e-01	9.282731e-01	9.995971e-01	9.969028e-01	6.441512e-03	10	
9.904224e-01	9.282731e-01	9.995971e-01	9.969028e-01	6.441512e-03	10	
9.904224e-01	9.282731e-01	9.995971e-01	9.969028e-01	6.441512e-03	10	
9.904224e-01	9.282731e-01	9.995971e-01	9.969028e-01	6.441512e-03	10	
9.904224e-01	9.282731e-01	9.995971e-01	9.969028e-01	6.441512e-03	10	
9.904224e-01	9.282731e-01	9.995971e-01	9.969028e-01	6.441512e-03	10	
9.904224e-01	9.282731e-01	9.995971e-01	9.969028e-01	6.441512e-03	10	
9.904224e-01	9.282731e-01	9.995971e-01	9.969028e-01	6.441512e-03	10	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.949322e-01	9.616888e-01	9.951706e-01	9.739559e-01	6.234511e-03	9	
9.906149e-01	9.337371e-01	9.919018e-01	9.466271e-01	6.274723e-03	10	
9.906149e-01	9.337371e-01	9.919018e-01	9.466271e-01	6.274723e-03	10	
9.906149e-01	9.337371e-01	9.919018e-01	9.466271e-01	6.274723e-03	10	
9.906149e-01	9.337371e-01	9.919018e-01	9.466271e-01	6.274723e-03	10	
9.906149e-01	9.337371e-01	9.919018e-01	9.466271e-01	6.274723e-03	10	
9.906149e-01	9.337371e-01	9.919018e-01	9.466271e-01	6.274723e-03	10	
9.906149e-01	9.337371e-01	9.919018e-01	9.466271e-01	6.274723e-03	10	
9.906149e-01	9.337371e-01	9.919018e-01	9.466271e-01	6.274723e-03	10	
9.906149e-01	9.337371e-01	9.919018e-01	9.466271e-01	6.274723e-03	10	
9.906149e-01	9.337371e-01	9.919018e-01	9.466271e-01	6.274723e-03	10	
9.906149e-01	9.337371e-01	9.919018e-01	9.466271e-01	6.274723e-03	10	
9.906149e-01	9.337371e-01	9.919018e-01	9.466271e-01	6.274723e-03	10	
9.906149e-01	9.337371e-01	9.919018e-01	9.466271e-01	6.274723e-03	10	
9.906149e-01	9.337371e-01	9.919018e-01	9.466271e-01	6.274723e-03	10	
9.906149e-01	9.337371e-01	9.919018e-01	9.466271e-01	6.274723e-03	10	
9.906149e-01	9.337371e-01	9.919018e-01	9.466271e-01	6.274723e-03	10	
9.906149e-01	9.337371e-01	9.919018e-01	9.466271e-01	6.274723e-03	10	
9.906149e-01	9.337371e-01	9.919018e-01	9.466271e-01	6.274723e-03	10	
9.906149e-01	9.337371e-01	9.919018e-01	9.466271e-01	6.274723e-03	10	
9.906149e-01	9.337371e-01	9.919018e-01	9.466271e-01	6.274723e-03	10	
9.906149e-01	9.337371e-01	9.919018e-01	9.466271e-01	6.274723e-03	10	
9.906149e-01	9.337371e-01	9.919018e-01	9.466271e-01	6.274723e-03	10	
9.906149e-01	9.337371e-01	9.919018e-01	9.466271e-01	6.274723e-03	10	
9.906149e-01	9.337371e-01	9.919018e-01	9.466271e-01	6.274723e-03	10	
9.906149e-01	9.337371e-01	9.919018e-01	9.466271e-01	6.274723e-03	10	
9.906149e-01	9.337371e-01	9.919018e-01	9.466271e-01	6.274723e-03	10	
9.906149e-01	9.337371e-01	9.919018e-01	9.466271e-01	6.274723e-03	10	
9.906149e-01	9.337371e-01	9.919018e-01	9.466271e-01	6.274723e-03	10	
9.906149e-01	9.337371e-01	9.919018e-01	9.466271e-01	6.274723e-03	10	
9.906149e-01	9.337371e-01	9.919018e-01	9.466271e-01	6.274723e-03	10	
9.906149e-01	9.337371e-01	9.919018e-01	9.466271e-01	6.274723e-03	10	
9.906149e-01	9.337371e-01	9.919018e-01	9.466271e-01	6.274723e-03	10	
9.906149e-01	9.337371e-01	9.919018e-01	9.466271e-01	6.274723e-03	10	
9.906149e-01	9.337371e-01	9.919018e-01	9.466271e-01	6.274723e-03	10	
9.906149e-01	9.337371e-01	9.919018e-01	9.466271e-01	6.274723e-03	10	
9.906149e-01	9.337371e-01	9.919018e-01	9.466271e-01	6.274723e-03	10	
9.906149e-01	9.337371e-01	9.919018e-01	9.466271e-01	6.274723e-03	10	
9.906149e-01	9.337371e-01	9.919018e-01	9.466271e-01	6.274723e-03	10	
9.906149e-01	9.337371e-01	9.919018e-01	9.466271e-01	6.274723e-03	10	
9.906149e-01	9.337371e-01	9.919018e-01	9.466271e-01	6.274723e-03	10	
9.906149e-01	9.337371e-01	9.919018e-01	9.466271e-01	6.274723e-03	10	
9.906149e-01	9.337371e-01	9.919018e-01	9.466271e-01	6.274723e-03	10	
9.906149e-01	9.337371e-01	9.919018e-01	9.466271e-01	6.274723e-03	10	
9.906149e-01	9.337371e-01	9.919018e-01	9.466271e-01	6.274723e-03	10	
9.906149e-01	9.337371e-01	9.919018e-01	9.466271e-01	6.274723e-03	10	
9.906149e-01	9.337371e-01	9.919018e-01	9.466271e-01	6.274723e-03	10	
9.944517e-01	9.752120e-01	9.899503e-01	9.580618e-01	6.041559e-03	11	
9.944517e-01	9.752120e-01	9.899503e-01	9.580618e-01	6.041559e-03	11	
9.944517e-01	9.752120e-01	9.899503e-01	9.580618e-01	6.041559e-03	11	
9.944517e-01	9.752120e-01	9.899503e-01	9.580618e-01	6.041559e-03	11	
9.944517e-01	9.752120e-01	9.899503e-01	9.580618e-01	6.041559e-03	11	
9.944517e-01	9.752120e-01	9.899503e-01	9.580618e-01	6.041559e-03	11	
9.944517e-01	9.752120e-01	9.899503e-01	9.580618e-01	6.041559e-03	11	
9.944517e-01	9.752120e-01	9.899503e-01	9.580618e-01	6.041559e-03	11	
9.944517e-01	9.752120e-01	9.899503e-01	9.580618e-01	6.041559e-03	11	
9.944517e-01	9.752120e-01	9.899503e-01	9.580618e-01	6.041559e-03	11	
9.944517e-01	9.752120e-01	9.899503e-01	9.580618e-01	6.041559e-03	11	
9.944517e-01	9.752120e-01	9.899503e-01	9.580618e-01	6.041559e-03	11	
9.944517e-01	9.752120e-01	9.899503e-01	9.580618e-01	6.041559e-03	11	
9.944517e-01	9.752120e-01	9.899503e-01	9.580618e-01	6.041559e-03	11	
9.944517e-01	9.752120e-01	9.899503e-01	9.580618e-01	6.041559e-03	11	
9.944517e-01	9.752120e-01	9.899503e-01	9.580618e-01	6.041559e-03	11	
9.944517e-01	9.752120e-01	9.899503e-01	9.580618e-01	6.041559e-03	11	
9.944517e-01	9.752120e-01	9.899503e-01	9.580618e-01	6.041559e-03	11	
9.944517e-01	9.752120e-01	9.899503e-01	9.580618e-01	6.041559e-03	11	
9.944517e-01	9.752120e-01	9.899503e-01	9.580618e-01	6.041559e-03	11	
9.944517e-01	9.752120e-01	9.899503e-01	9.580618e-01	6.041559e-03	11	
9.944517e-01	9.752120e-01	9.899503e-01	9.580618e-01	6.041559e-03	11	
9.944517e-01	9.752120e-01	9.899503e-01	9.580618e-01	6.041559e-03	11	
9.944517e-01	9.752120e-01	9.899503e-01	9.580618e-01	6.041559e-03	11	
9.944517e-01	9.752120e-01	9.899503e-01	9.580618e-01	6.041559e-03	11	
9.944517e-01	9.752120e-01	9.899503e-01	9.580618e-01	6.041559e-03	11	
9.944517e-01	9.752120e-01	9.899503e-01	9.580618e-01	6.041559e-03	11	
9.944517e-01	9.752120e-01	9.899503e-01	9.580618e-01	6.041559e-03	11	
9.944517e-01	9.752120e-01	9.899503e-01	9.580618e-01	6.041559e-03	11	
9.944517e-01	9.752120e-01	9.899503e-01	9.580618e-01	6.041559e-03	11	
9.944517e-01	9.752120e-01	9.899503e-01	9.580618e-01	6.041559e-03	11	
9.944517e-01	9.752120e-01	9.899503e-01	9.580618e-01	6.041559e-03	11	
9.944517e-01	9.752120e-01	9.899503e-01	9.580618e-01	6.041559e-03	11	
9.944517e-01	9.752120e-01	9.899503e-01	9.580618e-01	6.041559e-03	11	
9.944517e-01	9.752120e-01	9.899503e-01	9.580618e-01	6.041559e-03	11	
9.944517e-01	9.752120e-01	9.899503e-01	9.580618e-01	6.041559e-03	11	
9.944517e-01	9.752120e-01	9.899503e-01	9.580618e-01	6.041559e-03	11	
9.944517e-01	9.752120e-01	9.899503e-01	9.580618e-01	6.041559e-03	11	
9.944517e-01	9.752120e-01	9.899503e-01	9.580618e-01	6.041559e-03	11	
9.944517e-01	9.752120e-01	9.899503e-01	9.580618e-01	6.041559e-03	11	
9.944517e-01	9.752120e-01	9.899503e-01	9.580618e-01	6.041559e-03	11	
9.845072e-01	9.203002e-01	9.942110e-01	9.706565e-01	6.277459e-03	11	
9.845072e-01	9.203002e-01	9.942110e-01	9.706565e-01	6.277459e-03	11	
9.845072e-01	9.203002e-01	9.942110e-01	9.706565e-01	6.277459e-03	11	
9.845072e-01	9.203002e-01	9.942110e-01	9.706565e-01	6.277459e-03	11	
9.845072e-01	9.203002e-01	9.942110e-01	9.706565e-01	6.277459e-03	11	
9.845072e-01	9.203002e-01	9.942110e-01	9.706565e-01	6.277459e-03	11	
9.845072e-01	9.203002e-01	9.942110e-01	9.706565e-01	6.277459e-03	11	
9.845072e-01	9.203002e-01	9.942110e-01	9.706565e-01	6.277459e-03	11	
9.845072e-01	9.203002e-01	9.942110e-01	9.706565e-01	6.277459e-03	11	
9.845072e-01	9.203002e-01	9.942110e-01	9.706565e-01	6.277459e-03	11	
9.845072e-01	9.203002e-01	9.942110e-01	9.706565e-01	6.277459e-03	11	
9.845072e-01	9.203002e-01	9.942110e-01	9.706565e-01	6.277459e-03	11	
9.845072e-01	9.203002e-01	9.942110e-01	9.706565e-01	6.277459e-03	11	
9.845072e-01	9.203002e-01	9.942110e-01	9.706565e-01	6.277459e-03	11	
9.845072e-01	9.203002e-01	9.942110e-01	9.706565e-01	6.277459e-03	11	
9.845072e-01	9.203002e-01	9.942110e-01	9.706565e-01	6.277459e-03	11	
9.845072e-01	9.203002e-01	9.942110e-01	9.706565e-01	6.277459e-03	11	
9.845072e-01	9.203002e-01	9.942110e-01	9.706565e-01	6.277459e-03	11	
9.845072e-01	9.203002e-01	9.942110e-01	9.706565e-01	6.277459e-03	11	
9.845072e-01	9.203002e-01	9.942110e-01	9.706565e-01	6.277459e-03	11	
9.845072e-01	9.203002e-01	9.942110e-01	9.706565e-01	6.277459e-03	11	
9.845072e-01	9.203002e-01	9.942110e-01	9.706565e-01	6.277459e-03	11	
9.845072e-01	9.203002e-01	9.942110e-01	9.706565e-01	6.277459e-03	11	
9.845072e-01	9.203002e-01	9.942110e-01	9.706565e-01	6.277459e-03	11	
9.845072e-01	9.203002e-01	9.942110e-01	9.706565e-01	6.277459e-03	11	
9.845072e-01	9.203002e-01	9.942110e-01	9.706565e-01	6.277459e-03	11	
9.845072e-01	9.203002e-01	9.942110e-01	9.706565e-01	6.277459e-03	11	
9.845072e-01	9.203002e-01	9.942110e-01	9.706565e-01	6.277459e-03	11	
9.845072e-01	9.203002e-01	9.942110e-01	9.706565e-01	6.277459e-03	11	
9.981730e-01	9.665178e-01	9.994126e-01	9.897925e-01	6.269098e-03	12	
9.981730e-01	9.665178e-01	9.994126e-01	9.897925e-01	6.269098e-03	12	
9.981730e-01	9.665178e-01	9.994126e-01	9.897925e-01	6.269098e-03	12	
9.981730e-01	9.665178e-01	9.994126e-01	9.897925e-01	6.269098e-03	12	
9.981730e-01	9.665178e-01	9.994126e-01	9.897925e-01	6.269098e-03	12	
9.981730e-01	9.665178e-01	9.994126e-01	9.897925e-01	6.269098e-03	12	
9.981730e-01	9.665178e-01	9.994126e-01	9.897925e-01	6.269098e-03	12	
9.981730e-01	9.665178e-01	9.994126e-01	9.897925e-01	6.269098e-03	12	
9.981730e-01	9.665178e-01	9.994126e-01	9.897925e-01	6.269098e-03	12	
9.981730e-01	9.665178e-01	9.994126e-01	9.897925e-01	6.269098e-03	12	
9.981730e-01	9.665178e-01	9.994126e-01	9.897925e-01	6.269098e-03	12	
9.981730e-01	9.665178e-01	9.994126e-01	9.897925e-01	6.269098e-03	12	
9.981730e-01	9.665178e-01	9.994126e-01	9.897925e-01	6.269098e-03	12	
9.981730e-01	9.665178e-01	9.994126e-01	9.897925e-01	6.269098e-03	12	
9.914766e-01	9.456099e-01	9.977295e-01	9.824026e-01	6.164815e-03	11	
9.914766e-01	9.456099e-01	9.977295e-01	9.824026e-01	6.164815e-03	11	
9.914766e-01	9.456099e-01	9.977295e-01	9.824026e-01	6.164815e-03	11	
9.914766e-01	9.456099e-01	9.977295e-01	9.824026e-01	6.164815e-03	11	
9.914766e-01	9.456099e-01	9.977295e-01	9.824026e-01	6.164815e-03	11	
9.914766e-01	9.456099e-01	9.977295e-01	9.824026e-01	6.164815e-03	11	
9.914766e-01	9.456099e-01	9.977295e-01	9.824026e-01	6.164815e-03	11	
9.914766e-01	9.456099e-01	9.977295e-01	9.824026e-01	6.164815e-03	11	
9.914766e-01	9.456099e-01	9.977295e-01	9.824026e-01	6.164815e-03	11	
9.914766e-01	9.456099e-01	9.977295e-01	9.824026e-01	6.164815e-03	11	
9.914766e-01	9.456099e-01	9.977295e-01	9.824026e-01	6.164815e-03	11	
9.914766e-01	9.456099e-01	9.977295e-01	9.824026e-01	6.164815e-03	11	
9.914766e-01	9.456099e-01	9.977295e-01	9.824026e-01	6.164815e-03	11	
9.914766e-01	9.456099e-01	9.977295e-01	9.824026e-01	6.164815e-03	11	
9.914766e-01	9.456099e-01	9.977295e-01	9.824026e-01	6.164815e-03	11	
9.914766e-01	9.456099e-01	9.977295e-01	9.824026e-01	6.164815e-03	11	
9.914766e-01	9.456099e-01	9.977295e-01	9.824026e-01	6.164815e-03	11	
9.914766e-01	9.456099e-01	9.977295e-01	9.824026e-01	6.164815e-03	11	
9.914766e-01	9.456099e-01	9.977295e-01	9.824026e-01	6.164815e-03	11	
9.914766e-01	9.456099e-01	9.977295e-01	9.824026e-01	6.164815e-03	11	
9.914766e-01	9.456099e-01	9.977295e-01	9.824026e-01	6.164815e-03	11	
9.914766e-01	9.456099e-01	9.977295e-01	9.824026e-01	6.164815e-03	11	
9.914766e-01	9.456099e-01	9.977295e-01	9.824026e-01	6.164815e-03	11	
9.914766e-01	9.456099e-01	9.977295e-01	9.824026e-01	6.164815e-03	11	
9.914766e-01	9.456099e-01	9.977295e-01	9.824026e-01	6.164815e-03	11	
9.914766e-01	9.456099e-01	9.977295e-01	9.824026e-01	6.164815e-03	11	
9.914766e-01	9.456099e-01	9.977295e-01	9.824026e-01	6.164815e-03	11	
9.914766e-01	9.456099e-01	9.977295e-01	9.824026e-01	6.164815e-03	11	
9.914766e-01	9.456099e-01	9.977295e-01	9.824026e-01	6.164815e-03	11	
9.914766e-01	9.456099e-01	9.977295e-01	9.824026e-01	6.164815e-03	11	
9.914766e-01	9.456099e-01	9.977295e-01	9.824026e-01	6.164815e-03	11	
9.914766e-01	9.456099e-01	9.977295e-01	9.824026e-01	6.164815e-03	11	
9.914766e-01	9.456099e-01	9.977295e-01	9.824026e-01	6.164815e-03	11	
9.914766e-01	9.456099e-01	9.977295e-01	9.824026e-01	6.164815e-03	11	
9.914766e-01	9.456099e-01	9.977295e-01	9.824026e-01	6.164815e-03	11	
9.914766e-01	9.456099e-01	9.977295e-01	9.824026e-01	6.164815e-03	11	
